   7.0342784e-01	  -1.6217858e+00	
  -7.0342784e-01	   1.6217858e+00	
   6.2000000e+01	   6.2000000e+01	
   3.1051389e-01	   3.2597181e+00	
  -3.1051389e-01	   6.7402819e+00	
   6.2000000e+01	   6.2000000e+01	
   2.4042493e-02	   8.2323965e+00	
  -2.4042493e-02	   1.1767603e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.5416977e-01	   1.3238969e+01	
   1.5416977e-01	   1.6761031e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.7313198e-01	   1.8240732e+01	
   1.7313198e-01	   2.1759268e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.4003556e-01	   2.3237788e+01	
   1.4003556e-01	   2.6762212e+01	
   6.2000000e+01	   6.2000000e+01	
  -6.0006282e-02	   2.8233252e+01	
   6.0006282e-02	   3.1766748e+01	
   6.2000000e+01	   6.2000000e+01	
   1.7690300e-01	   3.3241107e+01	
  -1.7690300e-01	   3.6758893e+01	
   6.2000000e+01	   6.2000000e+01	
   5.9872733e-01	   3.8336712e+01	
  -5.9872733e-01	   4.1663288e+01	
   6.2000000e+01	   6.2000000e+01	
   8.5315820e-01	   4.3451736e+01	
  -8.5315820e-01	   4.6548264e+01	
   6.2000000e+01	   6.2000000e+01	
   9.1792419e-01	   4.8489234e+01	
  -9.1792419e-01	   5.1510766e+01	
   6.2000000e+01	   6.2000000e+01	
   9.2293231e-01	   5.3492288e+01	
  -9.2293231e-01	   5.6507712e+01	
   6.2000000e+01	   6.2000000e+01	
   9.2915620e-01	   5.8496115e+01	
  -9.2915620e-01	   6.1503885e+01	
   6.2000000e+01	   6.2000000e+01	
   9.6934557e-01	   6.3521701e+01	
  -9.6934557e-01	   6.6478299e+01	
   6.2000000e+01	   6.2000000e+01	
   1.0796601e+00	   6.8600238e+01	
  -1.0796601e+00	   7.1399762e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.2968759e+00	   7.6201296e+01	
   1.2968759e+00	   7.3798704e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.5378262e+00	   8.0871832e+01	
   1.5378262e+00	   7.9128168e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.6559201e+00	   8.5618812e+01	
   1.6559201e+00	   8.4381188e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.6901644e+00	   9.0518020e+01	
   1.6901644e+00	   8.9481980e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.6928154e+00	   9.5509290e+01	
   1.6928154e+00	   9.4490710e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.6807897e+00	   1.0054767e+02	
   1.6807897e+00	   9.9452327e+01	
   6.2000000e+01	   6.2000000e+01	
  -1.6588794e+00	   1.0561083e+02	
   1.6588794e+00	   1.0438917e+02	
   6.2000000e+01	   6.2000000e+01	
  -1.6284127e+00	   1.1068795e+02	
   1.6284127e+00	   1.0931205e+02	
   6.2000000e+01	   6.2000000e+01	
  -1.5893640e+00	   1.1577390e+02	
   1.5893640e+00	   1.1422610e+02	
   6.2000000e+01	   6.2000000e+01	
  -1.5406929e+00	   1.2086676e+02	
   1.5406929e+00	   1.1913324e+02	
   6.2000000e+01	   6.2000000e+01	
   3.3151011e+00	  -5.3489770e-01	
   6.6848989e+00	   5.3489770e-01	
   6.2000000e+01	   6.2000000e+01	
   3.2533528e+00	   4.7275600e+00	
   6.7466472e+00	   5.2724400e+00	
   6.2000000e+01	   6.2000000e+01	
   5.2891280e+00	   8.2560376e+00	
   4.7108720e+00	   1.1743962e+01	
   6.2000000e+01	   6.2000000e+01	
   4.8780246e+00	   1.3236446e+01	
   5.1219754e+00	   1.6763554e+01	
